NASDAQ,FTSE
0.006107737,0.006168708
0.005637993,0.006167589
0.009762379,0.006167399
-0.004049588,0.006166106
-0.007058085,0.006162617
0.004655267,0.006162359
0.002991984,0.00616038
-0.007624531,0.006159432
-0.000665293,0.006158062
0.011519328,0.006154827
0.004481728,0.006152251
0.011057131,0.006152215
-0.015519235,0.006143428
-0.005524876,0.006116983
-0.018008947,0.006115001
0.003050897,0.006105408
0.020947385,0.006098819
0.014511995,0.006089543
0.007517233,0.006083883
-0.00085691,0.006069696
0.000346801,0.006065809
0.017317139,0.006063141
-0.00617519,0.006062374
0.011155773,0.006060507
0.002848329,0.006055673
0.014975321,0.006050563
-0.001972603,0.006047688
0.011973411,0.006045255
-0.001073502,0.006037071
0,0.006035124
0.000258365,0.006032876
-0.000239729,0.006030397
0.012835944,0.006023251
-0.002814905,0.00601949
0.003457566,0.006017859
0.008590447,0.006014414
0.001152491,0.006012279
0.02170245,0.006011674
0.029623795,0.00600362
0.008388585,0.006001902
0.009357048,0.005997019
0.013129936,0.005991768
-0.002830169,0.005989604
0.007857777,0.005988751
0.015639495,0.005987213
0.00124677,0.005983302
0.012681188,0.005978565
0.010784341,0.005974095
0.009781234,0.005965114
0.001646091,0.005964611
0.004726417,0.005960883
-0.001948842,0.005948029
-0.012442982,0.005945726
0.000939725,0.005937995
0.007478667,0.00593742
0.001108182,0.005935095
0.001628316,0.005932388
0.008571591,0.005931626
0.00760795,0.005931362
-0.029583138,0.005921557
-0.001163974,0.005921254
0.000227661,0.005917495
-0.002394219,0.005912196
0.004475742,0.005905621
0.010111183,0.005886805
0.012552859,0.005886783
0.016210952,0.005885796
-0.00320342,0.005881696
0.013639642,0.005881364
0.001259901,0.005874735
0.003576195,0.005873387
-0.017731767,0.005868362
0.036204975,0.005864539
0.004724181,0.005863878
0.003199706,0.005855998
0.019617704,0.005850735
0.004592907,0.005847545
0.000333059,0.005846691
-0.00145813,0.005845764
0.002595719,0.005845257
0.002864387,0.005832466
-0.002148229,0.005822433
0.021782061,0.005822023
0.0086539,0.005820368
0.006121974,0.005818173
0.0087505,0.005809021
0.012298758,0.005808121
0.003165712,0.005800123
-0.017287444,0.005796474
0.024917984,0.00579594
0.005587027,0.005781442
-0.000153769,0.00577697
0.012072394,0.005776665
0.005828623,0.005772534
0.000648309,0.005771544
0.004832744,0.005766452
-0.000280387,0.005753501
0.004498433,0.005752432
0.007004201,0.005750181
0.01282315,0.005746408
0.005362162,0.005744656
0.014722665,0.005742809
0.025382274,0.005741873
0.01865285,0.005735401
-0.010440248,0.005734566
-0.003592427,0.00573439
0.013659444,0.005731788
0.00535694,0.005730926
0.005527057,0.005729649
-0.001176886,0.005723629
0.011881554,0.005719796
0.002420559,0.005719474
-0.011660255,0.00571915
0.008775684,0.005716372
0.01291629,0.005713144
0.010208699,0.005712795
-0.005066665,0.005708156
0.011032421,0.005705033
0.003940509,0.005702947
0.010126721,0.005693988
0.003452802,0.005693468
-0.002694298,0.005690228
-0.001593369,0.005689336
-0.003365838,0.00568839
0.003886959,0.005686965
0.010371162,0.005684159
-0.001195815,0.005684026
0.017833389,0.005683748
0.009039219,0.005683516
0.003430147,0.005679329
0.000423046,0.005679028
-0.002913665,0.005666902
6.14E-05,0.005665738
0.004488553,0.005659675
0.002809349,0.005656626
0.000530082,0.005654955
0.003702693,0.005648517
0.00682425,0.005646991
0.003158729,0.005646402
0.003087101,0.005644012
0.005000751,0.005641288
0.005880172,0.005638752
0.001640513,0.005634116
-0.017976279,0.005630789
0.005789169,0.005627494
-0.001834589,0.005625533
0.010338283,0.005622606
0.004249759,0.005621067
-0.007477355,0.005619345
0.000821355,0.005616136
0.010985034,0.005612577
0.008021656,0.005609313
0.012390357,0.005602085
-0.019516558,0.005589191
0.000348671,0.00558746
0.005469678,0.005585538
0.00030774,0.005576944
0.000570804,0.005574038
0.016129091,0.005569255
0.00704672,0.005568563
-0.002456181,0.005566944
-0.000122951,0.005566812
0.008641743,0.005562246
0.013829646,0.005557143
-0.001972523,0.005554221
0.006708341,0.005545149
0.00088479,0.005539177
0.00565198,0.005535956
-0.006227135,0.005535191
0.015766458,0.005529363
0.027398974,0.005522311
0.01475849,0.005509656
-0.000654809,0.005501839
-0.00598187,0.00549823
0.012904915,0.005496913
0.008822792,0.005495598
-0.005262568,0.005487453
0.000447838,0.00548596
0.01951952,0.005478939
0.009845637,0.005477721
0.00107812,0.005474522
-0.019032751,0.005473218
0.002947694,0.005471624
-0.004662723,0.005469169
0.010275457,0.005467482
-0.001722574,0.005467201
-0.016375021,0.00546503
0.004837939,0.005459396
-0.002793374,0.005458916
0.005798135,0.00544886
0.005701493,0.005448052
0.017525367,0.005444022
0.00435309,0.005437953
-0.000819336,0.005437875
-0.005042259,0.005436139
0.001803909,0.005430177
-0.003497535,0.005426843
0.024152405,0.005424019
-0.015001486,0.005415874
0.014879916,0.005409148
0.003846208,0.005408408
0.007610693,0.005406382
0.017316986,0.005405655
0.008920031,0.00540559
0.018147493,0.005396984
0.002864212,0.005393198
0.00158653,0.005389356
0.008262964,0.005387571
0.001603658,0.005384718
-0.002098899,0.005381463
0.009796725,0.0053763
-0.006334791,0.00537284
-0.018799481,0.005372713
0.010943861,0.005372056
-0.005744031,0.005368797
0.000925721,0.005354677
-0.002289213,0.005352601
0.009629865,0.005352412
-0.006349228,0.005347383
0.006193638,0.005345951
0.015802422,0.00534105
-0.006456654,0.005339238
-0.011146608,0.005335613
0.01008074,0.005331227
0.000189991,0.005320779
-0.003496977,0.005319038
0.001449685,0.005311986
0.003774271,0.005309106
0.00777488,0.005303912
-0.016362857,0.005288826
-0.004798364,0.005285838
-0.003697797,0.005284305
0.008682105,0.005283049
-0.01070483,0.005270968
-0.033447356,0.005264783
0.009686745,0.005264387
-0.002849738,0.005262436
0.009097334,0.005259506
-0.007636738,0.005255793
0.0075535,0.005252903
-0.007141867,0.005251891
-0.010597112,0.005251391
0.003070178,0.005235614
0.001434515,0.005234009
0.017005196,0.005229606
-0.002602813,0.005226271
-0.009844343,0.005226158
0.002331736,0.005224976
-0.001944475,0.005224606
-0.016811375,0.005220374
0.010095965,0.00521675
-0.001397624,0.005215866
0.032965646,0.00521082
0.001322458,0.005207058
0.01874782,0.005206373
0.003432752,0.005205634
0.006901071,0.005197263
0.000774693,0.005195652
0.009678234,0.005195091
-0.015769025,0.005194817
0.002546592,0.005190105
0.004376375,0.005188871
-0.00674294,0.005185808
0.004191572,0.005180476
0.00499849,0.005178642
-0.001424717,0.005175928
0.00106994,0.005173599
-0.004215465,0.005172882
0.002452803,0.00516899
0.002866863,0.005167013
-0.001156738,0.005163307
-0.002662563,0.005162088
0.001803427,0.005160469
0.003204275,0.005159276
-0.000246154,0.005148822
0.00824843,0.005142217
0.00138102,0.005140655
-0.012348792,0.005140594
-0.002633786,0.005136118
-0.004430667,0.005132676
-0.010625058,0.005127146
0.001364271,0.005124931
-0.005820036,0.005120887
-0.009211525,0.00511428
0.014677582,0.005113775
0.005131826,0.005108928
0.001783485,0.005107865
-0.009805285,0.005087572
-0.023947584,0.005084489
0.008032172,0.005081045
-0.001880205,0.005077742
-0.004874573,0.005070914
0.007688739,0.005069668
0.017271935,0.005068916
0.02587185,0.005067935
0.006834686,0.005067327
-0.002952049,0.005064917
0.00564539,0.0050594
-0.007860991,0.005052541
0.012904525,0.005050424
0.000927384,0.005049285
0.003274311,0.005043658
0.009206698,0.005042093
0.013948257,0.005042008
0.004683043,0.005041733
0.008134722,0.005037457
-0.005532959,0.005034282
-0.00246278,0.005024902
-0.007678917,0.00502326
0.003777134,0.005019306
0.003835831,0.005010947
-0.020905674,0.005002643
0.004632185,0.005000597
0.003914921,0.004998023
0.004846632,0.004997309
0.004148427,0.004990733
0.011160496,0.004985963
0.015379959,0.004983156
0.007886983,0.004982466
0.020791765,0.004981722
-0.00127359,0.004981133
-0.000221902,0.004980511
0.005746879,0.004979986
0.007783152,0.004976042
9.27E-05,0.004975285
0.011540297,0.004970072
0.002610116,0.004969483
0.007440755,0.00496589
0.008269047,0.004961319
0.001738915,0.00495884
0.011628081,0.004955024
-0.007645195,0.004952437
-0.001175226,0.004946929
0.001780451,0.004942377
0.038936342,0.004942016
0.020862575,0.004939692
0.004314275,0.004939216
0.007679377,0.004938487
0.00510869,0.004936804
-0.00118236,0.004935454
0.007562314,0.004930455
0.006075371,0.004928084
0.00210305,0.004925054
0.0025652,0.004923527
-0.004897363,0.00492236
0.003129741,0.004911443
0.008429695,0.004905166
0.001934504,0.004904625
0.005854194,0.004904267
0.024694173,0.004904214
-0.000306326,0.004897812
0.015078672,0.004894898
0.00347004,0.004892131
-0.037487795,0.004888086
0.008007931,0.004887396
0.007173164,0.004880932
-0.001539414,0.004880754
0.01199796,0.004873582
0.000920143,0.004867057
-0.01099319,0.004857368
-0.007463517,0.004852601
0.002408957,0.004846064
0.004099592,0.004839277
0.000337986,0.004838746
-0.007577169,0.004832849
0.002240913,0.004831773
-0.005469226,0.004828217
-0.018595858,0.00482301
-0.000726192,0.004822433
0.008638836,0.004821744
-0.005412117,0.004819426
-0.00248783,0.004818517
-0.011853663,0.004809512
0.002070037,0.004799714
0.011508172,0.004794801
-0.028319707,0.004793652
-0.002366841,0.004793007
0.003718016,0.004789653
0.014472854,0.004787988
0.003360291,0.004785865
0.006982681,0.004785719
0.007723493,0.00478014
0.004892259,0.004778613
-0.005891485,0.004762316
-0.002763368,0.00476213
-0.001498228,0.00476039
0.001473004,0.004760192
0.004171112,0.004759404
0.004925895,0.00475471
0.000575962,0.004753636
0.00046688,0.004752655
0.003772573,0.004751482
0.00779297,0.004748259
-0.012640115,0.004740487
0.001867328,0.004739005
-0.018443747,0.004733551
0.006014692,0.004733052
0.005238034,0.004731583
0.010804499,0.004728352
0.006666382,0.004726117
-0.005040968,0.004719013
-0.005325944,0.004716359
0.003122151,0.004715589
-0.00010024,0.00470464
-0.01462019,0.004697974
0.010249134,0.004695786
0.009845829,0.004694458
-0.000271137,0.004692959
-0.000445137,0.004691448
0.005277537,0.004691055
0.001286826,0.004688346
-0.003910134,0.00468323
0.00955257,0.004680367
-0.001570035,0.004676823
-0.003368141,0.004676476
-5.02E-05,0.004675901
0.000642605,0.004673004
0.004267811,0.004667645
0.02799379,0.004661059
0.001260557,0.00465288
0.00550322,0.004642182
0.005903873,0.004641896
0.003105756,0.004641061
0.005337141,0.00464038
-0.007772806,0.004637079
0.015821829,0.004635786
-0.021385725,0.004633607
0.001805753,0.00462889
0.000939408,0.004628664
-0.001953843,0.004627778
-0.010998978,0.004619195
-0.01107945,0.004615496
0.00517832,0.004611876
-0.001225164,0.0046045
0.015600619,0.004595948
0.021974809,0.004588411
-0.013853445,0.00458699
0.005836395,0.004584315
0.007680991,0.00458401
0.017780519,0.004583244
0.018065726,0.004580681
0.003944778,0.004576318
-0.007917047,0.004572364
-0.005495966,0.004567832
0.006380054,0.004566531
0.008146542,0.004561888
0.003033823,0.00455806
-0.001530911,0.004557151
0.00349978,0.00455512
0.01078902,0.00455339
0.001184483,0.004550713
0.001120448,0.004548975
-0.001913051,0.004546089
-0.0046918,0.004544694
0.012790406,0.004543774
0.006874697,0.004543741
-0.025464339,0.00453968
0.024349304,0.004537235
0.014345797,0.00453173
-0.021016181,0.004531211
-0.002805859,0.004526804
0.01388208,0.00452444
0.010516593,0.004522812
0.006594706,0.004522127
-0.001564305,0.004519389
0.018633148,0.004514759
0.004614313,0.004513883
0.000411184,0.004513672
0.010267182,0.004513398
-8.73E-05,0.004512427
-0.007498696,0.004507703
0.001126443,0.004506424
0.001631712,0.004505951
0.014682851,0.004505447
0.003823005,0.0045025
0.004410437,0.004497068
-0.011258385,0.004492044
0.000352051,0.004487782
-0.003495089,0.004487501
0.047388469,0.00448696
-0.009300587,0.004486886
0.006834519,0.00448654
0.000360172,0.004485091
0.000882164,0.004483157
0.009055689,0.004481214
-0.013040864,0.004476018
0.004313798,0.00447325
-0.011264031,0.004471195
0.008610725,0.004471004
0.012547147,0.004470085
0.000492854,0.004469979
0.008613087,0.004465887
-0.008484826,0.00446529
0.000903546,0.004465199
0.003690495,0.004464403
0.007355054,0.004461719
0.003074534,0.00445843
-0.000263817,0.004458225
-0.009137785,0.004457345
-0.001182173,0.004451764
0.013384414,0.004450491
-0.00080591,0.004448653
0.016516087,0.0044459
-0.003537702,0.004445205
0.003869454,0.004444347
-0.00903048,0.004439671
-0.002913044,0.004436087
0.008679479,0.004430146
0.002336111,0.004429402
0.006922724,0.004424946
0.010011608,0.004423427
-0.002369981,0.004422443
-0.001660088,0.004416675
-0.008181736,0.00440799
0.000421183,0.004402584
0.001724982,0.004400447
-0.004964682,0.004396773
-0.004411166,0.004396666
-0.003689009,0.004396288
-0.007244461,0.004388527
0.010751382,0.004385491
0.002041338,0.004385295
-0.003679344,0.004384121
-0.000753631,0.004379046
0.002331909,0.004376375
0.008352554,0.004373389
0.001495314,0.004373024
0.005287101,0.004363181
-0.025079536,0.00435968
0.000301402,0.004354525
0.00173666,0.004353654
0.014972169,0.004351492
0.003190643,0.004351305
0.001338518,0.004347495
0.005246733,0.00434709
-0.000804846,0.004342489
0.001334264,0.004341943
0.01533892,0.004341541
0.00083114,0.004340789
-0.016587722,0.00433899
-0.001064942,0.004336649
-0.001921684,0.004336198
-0.001696176,0.004336033
0.00572354,0.004326765
0.009024168,0.004325076
0.01902412,0.004324478
0.003309827,0.00432216
-0.003335036,0.004320242
0.017308573,0.004310099
0.013251972,0.004308238
0.006358098,0.004299346
-0.006638135,0.004298441
-0.011686668,0.004298191
0.021012416,0.004297551
0.009322515,0.004297018
0.004648537,0.0042965
-0.008322844,0.004290642
0.004246597,0.00428722
0.001832221,0.004285808
0.00370294,0.004282027
0.005914268,0.004278145
0.000503695,0.004273133
0.003988065,0.004269861
-0.015785314,0.004267128
0.006579837,0.004262818
0.008344464,0.004261473
0.012171759,0.004260403
0.01425951,0.004257401
-0.005779567,0.004254904
0.00312788,0.004253478
0.002688934,0.004251214
0.008019289,0.004251026
0.011449999,0.004249705
0.013926976,0.004238292
0.005164773,0.004230928
-0.001105502,0.004227999
0.00708842,0.004227442
0.01749104,0.00422609
-0.006719978,0.004223282
0.02295702,0.004215034
-0.015347383,0.004213359
0.018523886,0.004212151
0.002660945,0.004207007
-0.000795799,0.004205889
0.00309237,0.004198518
0.003079477,0.004195285
0.003381252,0.004189294
0.005552656,0.004184043
-0.000363242,0.004182666
0.007495378,0.004182503
0.022163075,0.004181052
-0.002734733,0.004178609
0.003867608,0.004175526
0.021771027,0.004165203
0.003862633,0.004164607
0.00320111,0.004153969
0.008054353,0.004151178
0.004354652,0.004148371
0.010352336,0.004147352
0.006934809,0.004144753
0.002481929,0.004142207
0.001090648,0.004135148
-0.01474249,0.004123977
-0.003930753,0.004120628
0.004476951,0.004119974
-0.04459236,0.004115371
-0.008668051,0.004113648
0.007676672,0.004110194
0.000346801,0.004109237
-0.003308585,0.004105377
-0.012682673,0.004097754
0.018236914,0.004095529
0.000748596,0.004091978
-0.007798262,0.004090446
0.003324662,0.004086985
0.001574992,0.004083869
0.006152926,0.004083747
0.000552486,0.004082758
0.022958551,0.004075162
-0.006472515,0.004071862
0.013364648,0.004064683
0.006909492,0.004057215
-0.00208111,0.004051837
-0.000219162,0.004047099
0.000903712,0.004046448
-0.001744823,0.004045696
0.009004604,0.004041528
-0.006823363,0.004038761
0.000536337,0.004034899
0.006581536,0.004030607
0.006396043,0.004030131
0.000125619,0.00402802
0.012971604,0.00402681
-0.007009488,0.004023036
-0.008836237,0.004022451
0.00269836,0.00402154
0.002579824,0.004020927
-0.004066074,0.004019085
0.011749349,0.004014038
-0.005011262,0.00401347
0.007274445,0.004011625
0.005947193,0.004004388
9.79E-05,0.004003775
0.01448634,0.004000647
-0.000798463,0.003999518
-0.007238915,0.00399658
0.011458557,0.003993717
0.015050039,0.003988057
0.004887012,0.003987586
0.006837633,0.003981343
-0.00834759,0.003976678
0.000582126,0.003971281
0.002884831,0.003967944
-0.007339482,0.00396516
0.0136722,0.003959986
0.010476286,0.003956694
0.003120127,0.003956029
0.005200904,0.00395361
0.014355385,0.003951278
0.004346341,0.003945309
-0.013189069,0.003945096
-0.001395758,0.003943854
0.004989691,0.003939441
0.006064255,0.003939315
-0.007701378,0.003928209
0.010434644,0.003926531
-0.00081666,0.003911501
-0.002675575,0.003904491
0.017779793,0.003904425
-0.001088071,0.003904241
0.006542946,0.003900002
-0.00544492,0.00389607
-0.00256423,0.003894376
0.002348026,0.00389126
-0.000797342,0.00388963
-0.010207063,0.003875974
-0.006391257,0.003875632
-0.001859313,0.003865486
0.001413371,0.003862037
0.000523135,0.003861082
0.008289983,0.003861052
0.006694829,0.003860469
0.034055686,0.003858181
0.018302558,0.003857699
0.002886519,0.003854852
0.008018582,0.00385271
0.00301044,0.003851046
-0.006841025,0.003850337
0.005049602,0.003849509
-0.004628477,0.003848033
2.17E-05,0.003844798
0.002074152,0.00383926
0.012588005,0.003827274
0.011606613,0.003821998
0.00836825,0.003819962
0.007903394,0.003817608
-0.023959938,0.003815269
-0.010986606,0.003814428
-0.002296798,0.003813746
0.009657683,0.003812794
0.019772289,0.003811381
0.00816572,0.003808059
-0.000593126,0.003800509
-0.005098181,0.003795931
0.003372147,0.003765835
0.008737807,0.003764345
0.003433286,0.003756241
-0.008670601,0.003754092
0.004903517,0.003753221
-0.004349502,0.003747857
-0.016004008,0.003737166
0.002585579,0.003736855
0.013672481,0.003736817
0.003779823,0.003733836
-0.00572695,0.00373024
0.001248479,0.003727897
0.013271241,0.00371653
0.007388655,0.003708148
-0.018669656,0.003705643
0.001068915,0.003699095
0.001413343,0.003688694
0.002827011,0.003681984
-0.016934358,0.003680432
0.010243545,0.003678165
0.009556301,0.003677838
-0.003878611,0.003677601
-0.000970583,0.003677363
0.004682162,0.003676193
-0.002680508,0.00367079
-0.000483234,0.003666851
-0.003897927,0.00366477
0.011260009,0.003659833
0.012363739,0.003658257
0.01017306,0.003657137
0.005284663,0.003653677
-9.42E-05,0.003651379
-0.004511348,0.00364914
0.007662286,0.003649008
0.004492836,0.003638381
-0.014696838,0.003634862
0.004798474,0.003630078
0.004517615,0.003623463
0.002003973,0.003619177
0.002608924,0.003618654
0.00498652,0.003613881
0.004859906,0.003612388
0.02030093,0.00359995
0.008084728,0.003593576
0.004502911,0.00359194
-0.010807241,0.003591337
0.0038196,0.003588091
0.0031489,0.003584398
-0.000411437,0.003581083
-0.01371366,0.003573111
-0.001703269,0.003567243
0.027936099,0.003567053
0.006980962,0.003564043
0.000250344,0.003563952
0.001309415,0.003560153
-0.004301251,0.003554732
0.011609614,0.003552476
0.044449223,0.003546419
0.00606948,0.003544218
0.013510902,0.003537556
0.000805896,0.003533966
-0.004557914,0.00353381
0.006888151,0.003532384
0.002294333,0.003528447
-0.01091971,0.003525877
0.014794011,0.003525541
-0.000694032,0.003521471
-0.002813072,0.003521219
0.004309732,0.003520185
0.011809323,0.003513893
0.008310486,0.003512995
0.006333031,0.003511093
0.006749856,0.003508721
-0.000856715,0.003508553
0.024389084,0.003507329
0.005290064,0.003504284
0.001532959,0.003500252
-0.006676789,0.003498087
0.007059308,0.003497068
0.004870022,0.003496507
-0.003356766,0.003495992
0.012495232,0.003494905
-0.001844106,0.003494187
-0.005589169,0.003488437
0.000154061,0.003488357
-0.010554758,0.003485015
0.004036703,0.00348283
-0.059766142,0.003480383
9.22E-05,0.003480159
-0.030984318,0.003475961
0.009092441,0.003474189
-0.002519346,0.003468345
0.023938617,0.00345923
0.004367121,0.003457915
-0.004344999,0.003453507
0.001515623,0.003453353
0.013693538,0.003453249
-0.000876397,0.003450924
0.004216486,0.003441338
0.002840758,0.003437266
0.006809855,0.003436377
0.011900411,0.003429698
0.009293025,0.00342787
0.005999583,0.003423143
-0.000355474,0.003421518
0.009463627,0.003421127
-0.026883605,0.003418271
-0.015421988,0.003414721
-0.008724779,0.003413403
-0.001025488,0.003412552
-0.00157569,0.0034125
-0.002641279,0.003405379
0.0330799,0.003405377
0.003975298,0.003402831
0.00064804,0.003397763
0.002615748,0.003395772
0.00302005,0.003385907
-0.001146782,0.003381424
0.003469909,0.003381047
0.00282504,0.003380446
0.00045899,0.003378713
0.002423589,0.003378124
0.010613475,0.0033757
0.019176014,0.003374344
-0.000499946,0.003372891
-0.020314641,0.003372747
0.001315462,0.003372433
0.002490304,0.003366377
-0.008545657,0.003365909
0.00430217,0.003364736
-0.008819717,0.003363835
0.005723974,0.003362371
0.012926591,0.003355451
0.003813564,0.003354319
0.001684276,0.003350427
0.001813519,0.003350402
-0.003091799,0.00334841
-0.002730213,0.003341676
0.017938329,0.003337346
0.003376203,0.003330642
0.003891781,0.003330108
0.005786205,0.00332619
0.004220771,0.003322942
-0.013767325,0.003322803
0.011417663,0.003320373
-0.003090396,0.003310554
-0.019676809,0.003308312
0.003400641,0.003305925
0.012915983,0.003301806
-0.003763185,0.003296151
0.003507888,0.003291933
-0.008950077,0.003291571
0.009408672,0.003291281
0.002199737,0.003289627
-0.007035104,0.003289021
0.001238918,0.003288858
0.00372044,0.003287053
0.005296123,0.003286954
0.011490843,0.003284643
0.001240813,0.003280823
-0.023867675,0.003277607
-0.000251074,0.003274322
0.002494279,0.003267667
-0.003351898,0.003263785
0.006798309,0.003260518
0.003255337,0.003260487
0.007604599,0.003246899
0.012936791,0.003236818
-0.0119883,0.003227333
0.006474843,0.003224819
-0.003904736,0.003223185
-0.003890265,0.003214699
0.020144693,0.00321416
0.009575218,0.003211796
-0.002644267,0.003207165
0.001348163,0.003203078
0.007545579,0.003199733
0.003408274,0.003199353
-0.004599276,0.003192511
0.007134765,0.003189795
0.009837985,0.003185441
-0.013471249,0.003184844
-0.006985049,0.00317445
-0.017417427,0.00316549
0.03039252,0.003160987
0.006154755,0.003155087
-0.006200397,0.003153599
-0.003203062,0.003150745
0.001297185,0.003149096
0.002230907,0.003147778
0.006663761,0.003140795
0.005068221,0.00313638
0.003364788,0.003135547
0.001938525,0.00313516
-0.028026661,0.003134602
-0.016998332,0.003133516
-0.00089697,0.003133126
-0.001116492,0.003129971
0.004188263,0.003127885
0.006155982,0.003123658
-0.005203898,0.003122584
0.001093037,0.003119251
-0.041739513,0.00311873
0.00292826,0.00311863
0.017032784,0.003115109
-0.001966017,0.003110422
0.005821021,0.003106282
-0.014517455,0.00310454
-0.003309152,0.00310385
-0.003222691,0.00309651
0.016854998,0.003088912
-0.001498128,0.003079976
0.002616497,0.003079958
-0.003294675,0.003076118
-0.01195445,0.003075218
0.008922595,0.003073229
0.001375738,0.003072085
0.010128177,0.003068369
-0.007703331,0.00306484
0.001329964,0.003063292
0.004626184,0.003063261
-0.005337473,0.003060402
-0.000123495,0.003059953
0.007969947,0.003057439
0.002027713,0.003051999
0.000533265,0.003050003
0.00237938,0.003049544
-0.00359789,0.003045809
0.015831668,0.003042385
0.00073126,0.003036901
-0.01986554,0.003036558
0.005719749,0.003026569
0.000194508,0.003024518
0.00539279,0.00302356
0.008636169,0.003020586
0.015071752,0.00301481
-0.003161126,0.003013976
0.02722022,0.003013467
-0.004577175,0.003012978
-0.004246291,0.002993619
0.00212258,0.00299207
0.001383995,0.002991534
0.005338813,0.002987752
-0.010060181,0.002987153
0.006589338,0.002981638
-0.002977024,0.002979752
-0.010813142,0.00297767
0.000142875,0.002976901
0.001963286,0.002975252
0.006438284,0.002974583
0.022334582,0.00297458
0.003331828,0.002973307
-0.001625828,0.002967094
0.008447519,0.002965894
-0.005361615,0.002963574
0.005147915,0.002962263
0.005832105,0.002961038
-0.002960849,0.002959989
-0.001295169,0.002957389
-0.006607954,0.002957204
0.012485885,0.002956912
-0.010267489,0.002956815
0.003174046,0.002951229
-0.015594182,0.002947413
0.000709884,0.002946233
0.00335908,0.002943809
-0.002375555,0.002935236
0.001439116,0.002934509
0.004591021,0.00293415
0.006620897,0.002933286
0.018503929,0.002930984
0.005398318,0.002929497
-0.004411976,0.002928022
0.004861735,0.00292353
0.001402722,0.002921008
-0.001319619,0.002917289
-0.008701383,0.002913119
-0.000261472,0.002910896
-0.000524807,0.002910032
0.001427981,0.002903807
-0.001097574,0.002900392
-0.001800829,0.002898212
-0.000497322,0.002897934
0.009241096,0.002897426
-0.000673854,0.002897227
-0.000344143,0.002895996
-0.017280962,0.002890896
-0.003825222,0.00288993
0.001693076,0.002889819
0.003940959,0.00288919
0.00414349,0.002882385
0.007651384,0.002878614
0.008671943,0.002877308
0.016755761,0.002875696
0.00560615,0.002874981
0.005469476,0.002872533
0.007462935,0.002869231
0.006824222,0.002866066
0.01729179,0.002864924
-0.001278329,0.002859521
0.003501813,0.002858913
0.004228549,0.002857252
0.015945058,0.002855256
-0.017633575,0.002851178
0.002003507,0.002850643
-0.002675945,0.002850199
-0.002907691,0.002845703
-0.014544827,0.002844824
0.001226469,0.002844542
0.001793209,0.002844267
-0.00134972,0.002838814
0.004126657,0.002837229
0.02467851,0.002834591
0.003604607,0.002833803
0.001948702,0.002832779
0.00052793,0.0028304
0.010915002,0.002823667
-0.002755632,0.002821173
0,0.002821032
0.003459463,0.002814741
-7.54E-05,0.002806085
0.004856714,0.00280182
0.001368176,0.002800495
0.003017413,0.002794482
0.00842207,0.002789402
-0.011175849,0.002787847
-0.022505325,0.00278729
0.005298536,0.002785548
0.00067789,0.002782658
0.013345784,0.002780638
0.001541407,0.002778057
-0.009705301,0.002775005
0.006562565,0.002770545
-0.011623323,0.002770392
0.002133107,0.002767762
0.000712335,0.00276774
3.52E-06,0.002766472
0.008238718,0.002765573
-0.005906095,0.002761565
0.000350263,0.002761219
0.005743817,0.002761177
0.005672861,0.002758057
0.018205508,0.002756352
0.002083644,0.002754343
-0.004848113,0.002752841
-0.00140812,0.002751033
0.001156329,0.002741668
0.013500805,0.002740679
0.002914545,0.002739166
0.011527136,0.002738866
0.000358873,0.002736408
-0.004116644,0.002736396
-0.00356841,0.002724696
-0.002973876,0.00272384
-0.000997506,0.002718697
0.000418605,0.002717662
0.003231055,0.002715935
0.004256362,0.00271254
-0.003111753,0.002711737
0.007192351,0.002710325
-0.009538693,0.002709306
-0.002151117,0.002705865
0.00396731,0.002700272
0.002637132,0.002695673
0.00450887,0.002694731
0.006763366,0.002691315
-0.003211994,0.002685332
0.005857776,0.00268359
-0.006847538,0.002674513
0.014212283,0.002672175
0.004606571,0.002671
-0.007352714,0.002666612
0.004378282,0.002664154
0.002683497,0.002662845
0.002742401,0.002656926
-0.004561322,0.002656173
0.002056586,0.002652331
0.002447004,0.002648169
-0.015540754,0.002646733
0.019202557,0.002644894
-0.008821233,0.002643279
-0.003748052,0.002641375
-0.002577832,0.002641364
0.005375253,0.002640873
0.012678945,0.002639584
0.015654212,0.002637745
0.006460058,0.002628057
0.004054063,0.002627172
0.002844776,0.002624697
0.008767595,0.002624316
0.019352118,0.002617803
0.000174846,0.002612535
0.00705683,0.002611168
-0.000780539,0.002603952
-0.001659886,0.002602593
-0.00658502,0.002601533
-0.000699056,0.002591468
0.003485725,0.002590675
-0.000202736,0.002588088
0.011222915,0.002585798
-0.00104475,0.002583273
0.017418322,0.002575371
0.005161012,0.002573433
-0.000926632,0.002572537
-0.007562363,0.002569547
-0.014809687,0.002563515
-0.007643715,0.002562269
0.009553126,0.002558123
-0.015422068,0.00255196
0.006335102,0.002550135
-0.000266845,0.002544249
0.004310352,0.002540034
0.003507106,0.002536943
-0.015536304,0.002532563
-0.000547972,0.002532418
-0.015020837,0.00253222
0.00743201,0.002526051
0.002290952,0.002525558
-0.001064584,0.002520789
0.00129224,0.002518484
0.007913869,0.002516885
0.021827964,0.00251592
-0.008198111,0.002510834
-0.000364668,0.002510363
-0.017520606,0.002508864
0.00199602,0.002508565
0.008479003,0.002507008
0.008891137,0.002506374
